,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
0,kegg_pathways_v1,KEGG:HSA05200,Pathways in cancer,0.0013662337080458187,True,Pathways in cancer,12,19,10,126,0.5263157894736842,0.8333333333333334,query_1,[]
